Date,Open,Close
2004-12-16,4.3978,4.3859
2004-12-17,4.3931,4.4756
2004-12-20,4.5234,4.5984
2004-12-21,4.6305,4.5669
2004-12-22,4.5706,4.6302
2004-12-23,4.6588,4.67
2004-12-27,4.7011,4.7697
2004-12-28,4.7746,4.7908
2004-12-29,4.7664,4.7943
2004-12-30,4.796,4.9111
2004-12-31,4.9516,4.7915
2005-01-03,4.9061,5.0381
2005-01-04,5.0055,4.834
2005-01-05,4.8079,4.8094
2005-01-06,4.8484,4.6861
2005-01-07,4.7381,4.8179
2005-01-10,4.834,4.8479
2005-01-11,4.8619,4.8102
2005-01-12,4.8298,4.8559
2005-01-13,4.8559,4.8547
2005-01-14,4.8713,4.97
2005-01-18,4.9948,5.0677
2005-01-19,5.0863,4.9036
2005-01-20,4.7843,4.8196
2005-01-21,4.835,4.6794
2005-01-24,4.6896,4.4915
2005-01-25,4.5219,4.4021
2005-01-26,4.4555,4.7033
2005-01-27,4.6914,4.6745
2005-01-28,4.7227,4.7306
2005-01-31,4.8139,4.8619
2005-02-01,4.831,4.7694
2005-02-02,5.3572,5.1188
2005-02-03,5.1196,5.2406
2005-02-04,5.1315,5.0791
2005-02-07,5.1015,4.8721
2005-02-08,4.8952,4.9369
2005-02-09,4.9896,4.7615
2005-02-10,4.7711,4.672
2005-02-11,4.6392,4.6576
2005-02-14,4.5445,4.7965
2005-02-15,4.8117,4.8522
2005-02-16,4.839,4.9312
2005-02-17,4.9168,4.9185
2005-02-18,4.9337,4.9198
2005-02-22,4.8837,4.7562
2005-02-23,4.8042,4.8204
2005-02-24,4.5574,4.6946
2005-02-25,4.7011,4.6195
2005-02-28,4.6228,4.6722
2005-03-01,4.7045,4.6243
2005-03-02,4.6215,4.6024
2005-03-03,4.626,4.6479
2005-03-04,4.6402,4.6203
2005-03-07,4.667,4.6926
2005-03-08,4.6998,4.6029
2005-03-09,4.5783,4.5072
2005-03-10,4.4988,4.4732
2005-03-11,4.4846,4.419
2005-03-14,4.4321,4.3491
2005-03-15,4.3568,4.4391
2005-03-16,4.3916,4.3643
2005-03-17,4.4023,4.456
2005-03-18,4.4441,4.4746
2005-03-21,4.4555,4.4955
2005-03-22,4.503,4.4389
2005-03-23,4.4232,4.4483
2005-03-24,4.491,4.455
2005-03-28,4.5154,4.5089
2005-03-29,4.4997,4.463
2005-03-30,4.4896,4.4848
2005-03-31,4.4227,4.4863
2005-04-01,4.5174,4.4746
2005-04-04,4.4724,4.6051
2005-04-05,4.6658,4.6866
2005-04-06,4.7033,4.7028
2005-04-07,4.6919,4.8156
2005-04-08,4.8139,4.7731
2005-04-11,4.799,4.8025
2005-04-12,4.7967,4.8206
2005-04-13,4.8084,4.795
2005-04-14,4.8035,4.7582
2005-04-15,4.7247,4.5979
2005-04-18,4.5875,4.6469
2005-04-19,4.7055,4.757
2005-04-20,4.9354,4.9235
2005-04-21,4.9812,5.0756
2005-04-22,5.5399,5.3637
2005-04-25,5.4136,5.5555
2005-04-26,5.4733,5.4367
2005-04-27,5.4178,5.4623
2005-04-28,5.4554,5.4541
2005-04-29,5.5153,5.4678
2005-05-02,5.5187,5.5247
2005-05-03,5.5138,5.6216
2005-05-04,5.6475,5.679
2005-05-05,5.682,5.6413
2005-05-06,5.6766,5.6671
2005-05-09,5.6666,5.6174
2005-05-10,5.6037,5.6617
2005-05-11,5.6907,5.7484
2005-05-12,5.7365,5.6845
2005-05-13,5.6959,5.6974
2005-05-16,5.7084,5.7424
2005-05-17,5.7302,5.7941
2005-05-18,5.8061,5.944
2005-05-19,5.9733,5.9445
2005-05-20,5.9949,6.0049
2005-05-23,6.0434,6.3489
2005-05-24,6.3864,6.3625
2005-05-25,6.2813,6.4821
2005-05-26,6.4858,6.4421
2005-05-27,6.4734,6.6111
2005-05-31,6.6963,6.8912
2005-06-01,7.0385,7.1578
2005-06-02,7.176,7.1554
2005-06-03,7.1278,6.9655
2005-06-06,7.0184,7.2309
2005-06-07,7.384,7.2851
2005-06-08,7.2784,6.9481
2005-06-09,7.0763,7.1158
2005-06-10,7.1327,7.0211
2005-06-13,6.9545,7.0274
2005-06-14,6.924,6.918
2005-06-15,6.8347,6.8298
2005-06-16,6.8164,6.8954
2005-06-17,6.9342,6.9665
2005-06-20,6.8618,7.1255
2005-06-21,7.1596,7.1539
2005-06-22,7.1993,7.1901
2005-06-23,7.1578,7.2003
2005-06-24,7.2299,7.3877
2005-06-27,7.4287,7.558
2005-06-28,7.6122,7.5058
2005-06-29,7.5182,7.2751
2005-06-30,7.3154,7.3107
2005-07-01,7.3328,7.2386
2005-07-05,7.2597,7.3495
2005-07-06,7.389,7.2453
2005-07-07,7.1924,7.3452
2005-07-08,7.3629,7.3624
2005-07-11,7.3666,7.2908
2005-07-12,7.2918,7.2518
2005-07-13,7.2699,7.4277
2005-07-14,7.5888,7.4782
2005-07-15,7.4869,7.4857
2005-07-18,7.4561,7.4446
2005-07-19,7.5083,7.7021
2005-07-20,7.5945,7.7543
2005-07-21,7.8053,7.8025
2005-07-22,7.6144,7.5157
2005-07-25,7.5155,7.3529
2005-07-26,7.3321,7.3589
2005-07-27,7.3999,7.3798
2005-07-28,7.3917,7.2945
2005-07-29,7.2607,7.1519
2005-08-01,7.1608,7.2476
2005-08-02,7.2473,7.436
2005-08-03,7.4064,7.389
2005-08-04,7.3455,7.3997
2005-08-05,7.3939,7.266
2005-08-08,7.297,7.2386
2005-08-09,7.2563,7.2466
2005-08-10,7.2399,7.1002
2005-08-11,7.1054,7.0597
2005-08-12,7.0425,7.2006
2005-08-15,7.2026,7.0584
2005-08-16,7.0803,7.0994
2005-08-17,7.096,7.0858
2005-08-18,6.8574,6.9588
2005-08-19,6.9836,6.959
2005-08-22,6.9898,6.8101
2005-08-23,6.8636,6.9486
2005-08-24,6.8986,7.0229
2005-08-25,7.0224,7.0234
2005-08-26,7.0455,7.048
2005-08-29,7.0147,7.169
2005-08-30,7.1427,7.1397
2005-08-31,7.1636,7.1081
2005-09-01,7.1059,7.1143
2005-09-02,7.1208,7.169
2005-09-06,7.1827,7.1357
2005-09-07,7.1054,7.3286
2005-09-08,7.3276,7.3415
2005-09-09,7.3885,7.4335
2005-09-12,7.4996,7.6982
2005-09-13,7.6798,7.7464
2005-09-14,7.6731,7.5306
2005-09-15,7.4442,7.5212
2005-09-16,7.556,7.4611
2005-09-19,7.4809,7.5503
2005-09-20,7.6089,7.6527
2005-09-21,7.6651,7.7518
2005-09-22,7.7419,7.7387
2005-09-23,7.7792,7.8378
2005-09-26,7.9407,7.811
2005-09-27,7.8276,7.8025
2005-09-28,7.8095,7.6052
2005-09-29,7.6221,7.6952
2005-09-30,7.8095,7.8652
2005-10-03,7.7948,7.9203
2005-10-04,7.9519,7.7295
2005-10-05,7.7715,7.7223
2005-10-06,7.8075,7.773
2005-10-07,7.8237,7.7789
2005-10-10,7.7869,7.7208
2005-10-11,7.7198,7.6077
2005-10-12,7.5853,7.4802
2005-10-13,7.5058,7.3925
2005-10-14,7.4536,7.3601
2005-10-17,7.3939,7.5804
2005-10-18,7.5794,7.5376
2005-10-19,7.5555,7.6723
2005-10-20,7.7044,7.5356
2005-10-21,8.5944,8.4477
2005-10-24,8.534,8.6652
2005-10-25,8.5939,8.622
2005-10-26,8.6063,8.834
2005-10-27,8.8628,8.7748
2005-10-28,8.8297,8.9018
2005-10-31,8.9533,9.249
2005-11-01,9.2421,9.429
2005-11-02,9.4866,9.4364
2005-11-03,9.5043,9.5922
2005-11-04,9.6924,9.7036
2005-11-07,9.8197,9.8179
2005-11-08,9.7985,9.6904
2005-11-09,9.6101,9.4232
2005-11-10,9.4036,9.7202
2005-11-11,9.8202,9.7028
2005-11-14,9.7456,9.8661
2005-11-15,9.8018,9.7625
2005-11-16,9.847,9.8955
2005-11-17,9.9862,10.0272
2005-11-18,10.0282,9.9467
2005-11-21,9.9208,10.1741
2005-11-22,10.1564,10.3508
2005-11-23,10.3649,10.5096
2005-11-25,10.5822,10.6528
2005-11-28,10.6826,10.525
2005-11-29,10.5494,10.0294
2005-11-30,10.0473,10.0635
2005-12-01,10.1701,10.2916
2005-12-02,10.3625,10.3814
2005-12-05,10.364,10.0868
2005-12-06,10.1577,10.0543
2005-12-07,10.0945,10.0463
2005-12-08,10.0732,10.2061
2005-12-09,10.3142,10.1701
2005-12-12,10.3051,10.2548
2005-12-13,10.2521,10.3761
2005-12-14,10.3649,10.4127
2005-12-15,10.4164,10.5019
2005-12-16,10.5712,10.6908
2005-12-19,10.7417,10.5528
2005-12-20,10.6339,10.6806
2005-12-21,10.7753,10.5958
2005-12-22,10.731,10.7378
2005-12-23,10.7405,10.7102
2005-12-27,10.7333,10.5538
2005-12-28,10.5464,10.6048
2005-12-29,10.6368,10.4422
2005-12-30,10.3707,10.3108
2006-01-03,10.5011,10.817
2006-01-04,11.0325,11.0658
2006-01-05,11.0847,11.2149
2006-01-06,11.3549,11.5733
2006-01-09,11.592,11.6041
2006-01-10,11.5425,11.6752
2006-01-11,11.7128,11.7217
2006-01-12,11.7737,11.5229
2006-01-13,11.5398,11.588
2006-01-17,11.5087,11.6094
2006-01-18,11.117,11.0576
2006-01-19,11.2132,10.8474
2006-01-20,10.9033,9.928
2006-01-23,10.1249,10.6249
2006-01-24,10.8369,11.0109
2006-01-25,11.2154,10.7616
2006-01-26,10.9242,10.7932
2006-01-27,10.8113,10.7738
2006-01-30,10.6679,10.608
2006-01-31,10.7012,10.7532
2006-02-01,9.6688,9.9857
2006-02-02,10.0364,9.843
2006-02-03,9.7829,9.4829
2006-02-06,9.5763,9.5711
2006-02-07,9.5187,9.1441
2006-02-08,9.1581,9.173
2006-02-09,9.2257,8.9167
2006-02-10,8.9958,9.0122
2006-02-13,8.6153,8.5919
2006-02-14,8.5827,8.5327
2006-02-15,8.4818,8.5094
2006-02-16,8.5911,9.1079
2006-02-17,9.1924,9.1648
2006-02-21,9.1074,9.1111
2006-02-22,9.125,9.0837
2006-02-23,9.0867,9.3964
2006-02-24,9.3773,9.3798
2006-02-27,9.4759,9.7024
2006-02-28,9.7724,9.0124
2006-03-01,9.16,9.0666
2006-03-02,9.0537,9.3561
2006-03-03,9.5512,9.3991
2006-03-06,9.467,9.1486
2006-03-07,9.0721,9.0579
2006-03-08,8.7964,8.7952
2006-03-09,8.8327,8.5248
2006-03-10,8.5372,8.3881
2006-03-13,8.4733,8.3772
2006-03-14,8.3791,8.7276
2006-03-15,8.7179,8.5621
2006-03-16,8.6642,8.4197
2006-03-17,8.4204,8.445
2006-03-20,8.5084,8.6538
2006-03-21,8.699,8.4482
2006-03-22,8.444,8.4557
2006-03-23,8.5086,8.4972
2006-03-24,9.1615,9.0914
2006-03-27,9.1235,9.1881
2006-03-28,9.2383,9.3748
2006-03-29,9.4429,9.8167
2006-03-30,9.6728,9.6541
2006-03-31,9.6616,9.6929
2006-04-03,9.6812,9.6855
2006-04-04,9.6904,10.0493
2006-04-05,10.1452,10.14
2006-04-06,10.1027,10.2193
2006-04-07,10.2499,10.0945
2006-04-10,10.1174,10.3485
2006-04-11,10.3495,10.1815
2006-04-12,10.1651,10.1639
2006-04-13,10.1559,9.9951
2006-04-17,10.0272,10.1109
2006-04-18,10.1385,10.0468
2006-04-19,10.2539,10.2024
2006-04-20,10.2151,10.3142
2006-04-21,11.1568,10.8635
2006-04-24,10.9207,10.948
2006-04-25,10.9264,10.6165
2006-04-26,10.6309,10.5869
2006-04-27,10.5108,10.4393
2006-04-28,10.4045,10.3873
2006-05-01,10.4005,9.9141
2006-05-02,9.9683,9.8122
2006-05-03,9.8507,9.7965
2006-05-04,9.8179,9.811
2006-05-05,9.8818,9.7998
2006-05-08,9.8199,9.8117
2006-05-09,9.8346,10.1602
2006-05-10,10.148,10.0155
2006-05-11,10.0264,9.6183
2006-05-12,9.5324,9.2985
2006-05-15,9.3432,9.3499
2006-05-16,9.3447,9.2281
2006-05-17,9.211,9.3077
2006-05-18,9.414,9.2204
2006-05-19,9.2774,9.1963
2006-05-22,9.1424,9.2194
2006-05-23,9.3005,9.3345
2006-05-24,9.3785,9.4754
2006-05-25,9.4215,9.5187
2006-05-26,9.5575,9.4779
2006-05-30,9.4016,9.2441
2006-05-31,9.2903,9.2411
2006-06-01,9.2838,9.5095
2006-06-02,9.6144,9.4305
2006-06-05,9.3494,9.3062
2006-06-06,9.3594,9.6927
2006-06-07,9.7734,9.6062
2006-06-08,9.637,9.7749
2006-06-09,9.7473,9.6077
2006-06-12,9.6516,9.4826
2006-06-13,9.4667,9.6064
2006-06-14,9.6887,9.5535
2006-06-15,9.6089,9.7178
2006-06-16,9.6705,9.7103
2006-06-19,9.714,9.6467
2006-06-20,9.6439,9.6226
2006-06-21,9.7193,9.9944
2006-06-22,9.9807,9.9402
2006-06-23,10.01,10.0622
2006-06-26,10.1092,10.0463
2006-06-27,10.0834,9.9991
2006-06-28,10.0411,10.0933
2006-06-29,10.14,10.3841
2006-06-30,10.3292,10.4219
2006-07-03,10.4395,10.518
2006-07-05,10.4763,10.4748
2006-07-06,10.5225,10.5178
2006-07-07,10.5889,10.4497
2006-07-10,10.524,10.3938
2006-07-11,10.4015,10.5518
2006-07-12,10.4905,10.3702
2006-07-13,10.2894,10.1609
2006-07-14,10.1982,10.0284
2006-07-17,10.0565,10.1375
2006-07-18,10.1838,10.0172
2006-07-19,9.8174,9.9166
2006-07-20,10.0478,9.6213
2006-07-21,9.597,9.6956
2006-07-24,9.763,9.7153
2006-07-25,9.5691,9.677
2006-07-26,9.6482,9.5811
2006-07-27,9.6275,9.504
2006-07-28,9.4941,9.6462
2006-07-31,9.6432,9.6084
2006-08-01,9.5714,9.3328
2006-08-02,9.335,9.127
2006-08-03,9.0711,9.3298
2006-08-04,9.4334,9.2915
2006-08-07,9.2331,9.3934
2006-08-08,9.5145,9.4692
2006-08-09,9.514,9.3683
2006-08-10,9.2923,9.3002
2006-08-11,9.3052,9.1586
2006-08-14,9.2331,9.1817
2006-08-15,9.298,9.4685
2006-08-16,9.5309,9.6362
2006-08-17,9.6032,9.5885
2006-08-18,9.6012,9.5279
2006-08-21,9.3971,9.3773
2006-08-22,9.388,9.4019
2006-08-23,9.3857,9.2811
2006-08-24,9.3062,9.2885
2006-08-25,9.2724,9.2769
2006-08-28,9.3353,9.468
2006-08-29,9.4638,9.4183
2006-08-30,9.4247,9.463
2006-08-31,9.4814,9.4078
2006-09-01,9.469,9.4096
2006-09-05,9.4411,9.5527
2006-09-06,9.4966,9.4478
2006-09-07,9.4292,9.4068
2006-09-08,9.3629,9.3909
2006-09-11,9.4011,9.546
2006-09-12,9.5686,9.7401
2006-09-13,9.8209,10.1047
2006-09-14,10.0483,10.0404
2006-09-15,10.1273,10.187
2006-09-18,10.19,10.3065
2006-09-19,10.3257,10.0361
2006-09-20,10.1179,9.8669
2006-09-21,9.9489,10.1117
2006-09-22,10.0652,10.0354
2006-09-25,10.0801,10.0404
2006-09-26,10.0781,10.1122
2006-09-27,10.098,10.014
2006-09-28,10.0428,10.0304
2006-09-29,10.0689,9.9887
2006-10-02,9.9887,9.9772
2006-10-03,9.9735,10.0419
2006-10-04,10.065,10.3316
2006-10-05,10.3068,10.235
2006-10-06,10.1954,10.4509
2006-10-09,10.5578,10.6622
2006-10-10,10.7258,10.6038
2006-10-11,10.5633,10.6001
2006-10-12,10.6513,10.6234
2006-10-13,10.6314,10.6199
2006-10-16,10.6299,10.482
2006-10-17,10.446,10.4544
2006-10-18,10.5128,10.4214
2006-10-19,10.4442,10.5891
2006-10-20,11.4076,11.4245
2006-10-23,11.4893,11.9491
2006-10-24,11.8373,11.7635
2006-10-25,11.8673,12.0938
2006-10-26,12.1206,12.0565
2006-10-27,12.0267,11.8104
2006-10-30,11.801,11.8445
2006-10-31,11.8815,11.84
2006-11-01,11.8989,11.6191
2006-11-02,11.6191,11.679
2006-11-03,11.7366,11.7259
2006-11-06,11.7749,11.8539
2006-11-07,11.8539,11.7451
2006-11-08,11.6899,11.8055
2006-11-09,11.8427,11.7466
2006-11-10,11.7751,11.7694
2006-11-13,11.803,11.9553
2006-11-14,11.9471,12.1609
2006-11-15,12.2635,12.2262
2006-11-16,12.3025,12.3249
2006-11-17,12.259,12.3967
2006-11-20,12.387,12.3038
2006-11-21,12.3408,12.6666
2006-11-22,12.6994,12.6259
2006-11-24,12.5386,12.5511
2006-11-27,12.4609,12.0478
2006-11-28,11.9578,12.1658
2006-11-29,12.2836,12.0453
2006-11-30,12.0339,12.0493
2006-12-01,12.0784,11.9496
2006-12-04,12.0043,12.0503
2006-12-05,12.1136,12.1037
2006-12-06,12.1027,12.1462
2006-12-07,12.184,11.9953
2006-12-08,11.9779,12.0319
2006-12-11,12.052,12.0274
2006-12-12,12.0254,11.974
2006-12-13,12.0463,11.9046
2006-12-14,11.9359,11.9824
2006-12-15,11.9953,11.9372
2006-12-18,11.9921,11.5022
2006-12-19,11.4754,11.6471
2006-12-20,11.6812,11.5047
2006-12-21,11.5365,11.3382
2006-12-22,11.3705,11.3228
2006-12-26,11.3462,11.3713
2006-12-27,11.4327,11.6322
2006-12-28,11.6096,11.4963
2006-12-29,11.4849,11.4446
2007-01-03,11.5818,11.6213
2007-01-04,11.6563,12.0108
2007-01-05,11.9919,12.1084
2007-01-08,12.1209,12.0187
2007-01-09,12.0652,12.0664
2007-01-10,12.0398,12.1648
2007-01-11,12.3572,12.4198
2007-01-12,12.4763,12.5511
2007-01-16,12.6144,12.5332
2007-01-17,12.5111,12.3592
2007-01-18,12.2906,12.1243
2007-01-19,12.1281,12.1721
2007-01-22,12.2404,11.9506
2007-01-23,11.9494,11.9061
2007-01-24,12.0403,12.4037
2007-01-25,12.4517,12.1308
2007-01-26,12.2014,12.3234
2007-01-29,12.3771,12.2397
2007-01-30,12.2777,12.2856
2007-01-31,12.3396,12.4641
2007-02-01,12.5759,11.9732
2007-02-02,11.9946,11.967
2007-02-05,11.8676,11.6106
2007-02-06,11.634,11.718
2007-02-07,11.7761,11.6814
2007-02-08,11.6327,11.7068
2007-02-09,11.7222,11.4796
2007-02-12,11.4496,11.3902
2007-02-13,11.4115,11.4103
2007-02-14,11.4327,11.58
2007-02-15,11.5818,11.4692
2007-02-16,11.5023,11.6797
2007-02-20,11.6432,11.7334
2007-02-21,11.6772,11.8268
2007-02-22,11.8972,11.8266
2007-02-23,11.8241,11.6966
2007-02-26,11.7515,11.5552
2007-02-27,11.3084,11.1536
2007-02-28,11.1943,11.1705
2007-03-01,11.0019,11.1401
2007-03-02,11.0626,10.9028
2007-03-05,10.8615,10.9592
2007-03-06,11.1212,11.3718
2007-03-07,11.4995,11.3243
2007-03-08,11.4133,11.3014
2007-03-09,11.383,11.2577
2007-03-12,11.248,11.3022
2007-03-13,11.1869,11.0109
2007-03-14,11.0159,11.1344
2007-03-15,11.1309,11.0894
2007-03-16,11.076,10.9567
2007-03-19,11.0164,11.1153
2007-03-20,11.0795,11.0668
2007-03-21,11.0673,11.3469
2007-03-22,11.3236,11.4834
2007-03-23,11.4687,11.4781
2007-03-26,11.4463,11.5569
2007-03-27,11.5209,11.5226
2007-03-28,11.4791,11.4794
2007-03-29,11.5457,11.4555
2007-03-30,11.4849,11.3869
2007-04-02,11.377,11.3961
2007-04-03,11.5333,11.7458
2007-04-04,11.7344,11.7065
2007-04-05,11.7135,11.7187
2007-04-09,11.7553,11.6367
2007-04-10,11.6089,11.5942
2007-04-11,11.5833,11.5452
2007-04-12,11.5321,11.6163
2007-04-13,11.6427,11.589
2007-04-16,11.6429,11.7873
2007-04-17,11.7756,11.7508
2007-04-18,11.7125,11.8306
2007-04-19,11.793,11.7222
2007-04-20,12.1912,11.9914
2007-04-23,11.9322,11.9069
2007-04-24,11.8952,11.8683
2007-04-25,11.9297,11.8798
2007-04-26,11.8825,11.9591
2007-04-27,11.9315,11.9051
2007-04-30,11.9086,11.7155
2007-05-01,11.7356,11.6563
2007-05-02,11.6476,11.5763
2007-05-03,11.5872,11.7615
2007-05-04,11.6842,11.709
2007-05-07,11.7344,11.6133
2007-05-08,11.585,11.6019
2007-05-09,11.5855,11.6626
2007-05-10,11.6076,11.4692
2007-05-11,11.4781,11.6002
2007-05-14,11.5689,11.4769
2007-05-15,11.4814,11.383
2007-05-16,11.4824,11.7461
2007-05-17,11.7423,11.7051
2007-05-18,11.7317,11.6891
2007-05-21,11.6695,11.6961
2007-05-22,11.7558,11.8268
2007-05-23,11.9501,11.7799
2007-05-24,11.8092,11.7888
2007-05-25,11.9223,12.0172
2007-05-29,12.054,12.1064
2007-05-30,12.0416,12.392
2007-05-31,12.4407,12.3749
2007-06-01,12.4517,12.4367
2007-06-04,12.3749,12.6025
2007-06-05,12.6691,12.895
2007-06-06,12.8431,12.8804
2007-06-07,12.9177,12.8011
2007-06-08,12.8294,12.8118
2007-06-11,12.7753,12.7086
2007-06-12,12.6433,12.5454
2007-06-13,12.603,12.557
2007-06-14,12.5605,12.4974
2007-06-15,12.6304,12.5732
2007-06-18,12.5804,12.8046
2007-06-19,12.775,12.7825
2007-06-20,12.8483,12.6746
2007-06-21,12.6997,12.7775
2007-06-22,12.8349,13.0476
2007-06-25,13.1471,13.1083
2007-06-26,13.2403,13.1789
2007-06-27,13.0481,13.0802
2007-06-28,13.0452,13.0484
2007-06-29,13.0735,12.991
2007-07-02,13.0603,13.1819
2007-07-03,13.1988,13.2803
2007-07-05,13.3106,13.4615
2007-07-06,13.452,13.406
2007-07-09,13.4955,13.4846
2007-07-10,13.5151,13.504
2007-07-11,13.5107,13.532
2007-07-12,13.5666,13.5534
2007-07-13,13.6175,13.7232
2007-07-16,13.6769,13.7438
2007-07-17,13.7947,13.7938
2007-07-18,13.7662,13.6571
2007-07-19,13.7555,13.6344
2007-07-20,12.7226,12.9269
2007-07-23,12.8993,12.7377
2007-07-24,12.6579,12.7748
2007-07-25,12.8488,12.6694
2007-07-26,12.644,12.6256
2007-07-27,12.6388,12.7223
2007-07-30,12.7479,12.8272
2007-07-31,12.9296,12.6753
2007-08-01,12.6878,12.7484
2007-08-02,12.7678,12.7004
2007-08-03,12.6766,12.5014
2007-08-06,12.5014,12.6753
2007-08-07,12.6691,12.825
2007-08-08,12.9075,13.0675
2007-08-09,12.9438,12.7929
2007-08-10,12.6798,12.8182
2007-08-13,12.9124,12.812
2007-08-14,12.8175,12.6405
2007-08-15,12.6505,12.3659
2007-08-16,12.2285,12.216
2007-08-17,12.3632,12.4278
2007-08-20,12.4879,12.3751
2007-08-21,12.4005,12.5911
2007-08-22,12.6743,12.7437
2007-08-23,12.8245,12.7298
2007-08-24,12.7402,12.7996
2007-08-27,12.7854,12.7564
2007-08-28,12.7134,12.5859
2007-08-29,12.6217,12.7469
2007-08-30,12.734,12.7101
2007-08-31,12.7524,12.8058
2007-09-04,12.8001,13.0519
2007-09-05,13.0084,13.1177
2007-09-06,13.1565,13.0114
2007-09-07,12.8707,12.9077
2007-09-10,12.9557,12.7867
2007-09-11,12.8491,12.9569
2007-09-12,12.937,12.9897
2007-09-13,13.0248,13.0427
2007-09-14,13.0034,13.1413
2007-09-17,13.0862,13.0556
2007-09-18,13.0859,13.3034
2007-09-19,13.4028,13.5912
2007-09-20,13.5949,13.7398
2007-09-21,13.8271,13.9205
2007-09-24,13.9429,14.1173
2007-09-25,14.0174,14.1417
2007-09-26,14.1765,14.1208
2007-09-27,14.2096,14.1044
2007-09-28,14.092,14.0987
2007-10-01,14.1658,14.4785
2007-10-02,14.4991,14.5242
2007-10-03,14.5704,14.515
2007-10-04,14.5416,14.391
2007-10-05,14.5918,14.7643
2007-10-08,14.7879,15.1513
2007-10-09,15.2877,15.2894
2007-10-10,15.443,15.5432
2007-10-11,15.7482,15.4589
2007-10-12,15.5082,15.8414
2007-10-15,15.8683,15.412
2007-10-16,15.3717,15.3098
2007-10-17,15.669,15.7443
2007-10-18,15.7922,15.8969
2007-10-19,16.2682,16.0234
2007-10-22,15.8733,16.1735
2007-10-23,16.4344,16.7953
2007-10-24,16.7193,16.7966
2007-10-25,16.8676,16.6149
2007-10-26,16.7521,16.7662
2007-10-29,16.845,16.8813
2007-10-30,16.8386,17.2675
2007-10-31,17.4147,17.5715
2007-11-01,17.4669,17.4773
2007-11-02,17.6587,17.6771
2007-11-05,17.5713,18.035
2007-11-06,18.331,18.4362
2007-11-07,18.4198,18.2162
2007-11-08,18.2575,17.2444
2007-11-09,16.7956,16.5021
2007-11-12,16.3472,15.7092
2007-11-13,16.0303,16.4171
2007-11-14,16.7334,15.9481
2007-11-15,15.8708,15.6491
2007-11-16,15.7557,15.748
2007-11-19,15.6476,15.5546
2007-11-20,15.8188,16.1186
2007-11-21,16.0,16.4163
2007-11-23,16.6519,16.8184
2007-11-26,16.9054,16.5525
2007-11-27,16.7712,16.7406
2007-11-28,16.9529,17.2052
2007-11-29,17.1676,17.323
2007-11-30,17.6709,17.2235
2007-12-03,17.1741,16.9385
2007-12-04,16.8585,17.0038
2007-12-05,17.2168,17.3605
2007-12-06,17.3428,17.7768
