Date,Open,Close
1981-09-23,0.0574,0.0565
1981-09-24,0.0565,0.0561
1981-09-25,0.0497,0.0488
1981-09-28,0.0492,0.0492
1981-09-29,0.0518,0.0518
1981-09-30,0.0522,0.0522
1981-10-01,0.0522,0.0522
1981-10-02,0.0565,0.0565
1981-10-05,0.0582,0.0582
1981-10-06,0.0582,0.0578
1981-10-07,0.0612,0.0612
1981-10-08,0.0634,0.0634
1981-10-09,0.0638,0.0638
1981-10-12,0.0659,0.0659
1981-10-13,0.0659,0.0659
1981-10-14,0.0625,0.0621
1981-10-15,0.0634,0.0634
1981-10-16,0.0629,0.0625
1981-10-19,0.0638,0.0638
1981-10-20,0.0672,0.0672
1981-10-21,0.0672,0.0672
1981-10-22,0.0672,0.0668
1981-10-23,0.0655,0.0651
1981-10-26,0.0651,0.0651
1981-10-27,0.0664,0.0664
1981-10-28,0.0685,0.0685
1981-10-29,0.0681,0.0677
1981-10-30,0.0685,0.0685
1981-11-02,0.0685,0.0685
1981-11-03,0.0681,0.0677
1981-11-04,0.0664,0.0659
1981-11-05,0.0617,0.0612
1981-11-06,0.0617,0.0617
1981-11-09,0.0625,0.0625
1981-11-10,0.0629,0.0629
1981-11-11,0.0647,0.0647
1981-11-12,0.0668,0.0668
1981-11-13,0.0625,0.0621
1981-11-16,0.0617,0.0612
1981-11-17,0.0625,0.0625
1981-11-18,0.0647,0.0647
1981-11-19,0.0647,0.0647
1981-11-20,0.0651,0.0651
1981-11-23,0.0629,0.0621
1981-11-24,0.0621,0.0617
1981-11-25,0.0629,0.0629
1981-11-27,0.0647,0.0647
1981-11-30,0.0642,0.0638
1981-12-01,0.0638,0.0638
1981-12-02,0.0642,0.0642
1981-12-03,0.0638,0.0634
1981-12-04,0.0651,0.0651
1981-12-07,0.0655,0.0655
1981-12-08,0.0651,0.0642
1981-12-09,0.0647,0.0647
1981-12-10,0.0647,0.0647
1981-12-11,0.0647,0.0642
1981-12-14,0.0629,0.0621
1981-12-15,0.0638,0.0638
1981-12-16,0.0668,0.0668
1981-12-17,0.0724,0.0724
1981-12-18,0.0784,0.0784
1981-12-21,0.0754,0.0749
1981-12-22,0.0762,0.0762
1981-12-23,0.0749,0.0745
1981-12-24,0.0749,0.0749
1981-12-28,0.0724,0.0715
1981-12-29,0.0728,0.0728
1981-12-30,0.0758,0.0758
1981-12-31,0.0758,0.0758
1982-01-04,0.0758,0.0754
1982-01-05,0.0724,0.0715
1982-01-06,0.0711,0.0707
1982-01-07,0.0659,0.0651
1982-01-08,0.0681,0.0681
1982-01-11,0.0642,0.0638
1982-01-12,0.0621,0.0617
1982-01-13,0.0617,0.0612
1982-01-14,0.0642,0.0642
1982-01-15,0.0685,0.0685
1982-01-18,0.0698,0.0698
1982-01-19,0.0689,0.0681
1982-01-20,0.0694,0.0694
1982-01-21,0.0707,0.0707
1982-01-22,0.0711,0.0711
1982-01-25,0.0694,0.0689
1982-01-26,0.0672,0.0664
1982-01-27,0.0668,0.0668
1982-01-28,0.0689,0.0689
1982-01-29,0.0698,0.0698
1982-02-01,0.0698,0.0689
1982-02-02,0.0694,0.0694
1982-02-03,0.0694,0.0694
1982-02-04,0.0681,0.0677
1982-02-05,0.0677,0.0677
1982-02-08,0.0638,0.0634
1982-02-09,0.0634,0.0634
1982-02-10,0.0642,0.0642
1982-02-11,0.0638,0.0634
1982-02-12,0.0642,0.0642
1982-02-16,0.0634,0.0629
1982-02-17,0.0638,0.0638
1982-02-18,0.0647,0.0647
1982-02-19,0.0647,0.0642
1982-02-22,0.0638,0.0634
1982-02-23,0.0629,0.0625
1982-02-24,0.0629,0.0629
1982-02-25,0.0629,0.0625
1982-02-26,0.0625,0.0625
1982-03-01,0.0629,0.0629
1982-03-02,0.0629,0.0629
1982-03-03,0.0629,0.0629
1982-03-04,0.0621,0.0617
1982-03-05,0.0574,0.057
1982-03-08,0.0565,0.0561
1982-03-09,0.0565,0.0565
1982-03-10,0.0561,0.0557
1982-03-11,0.0557,0.0557
1982-03-12,0.0527,0.0522
1982-03-15,0.0522,0.0518
1982-03-16,0.0514,0.051
1982-03-17,0.0488,0.0484
1982-03-18,0.0522,0.0522
1982-03-19,0.057,0.057
1982-03-22,0.0612,0.0612
1982-03-23,0.0608,0.0604
1982-03-24,0.0574,0.057
1982-03-25,0.057,0.0565
1982-03-26,0.0561,0.0557
1982-03-29,0.057,0.057
1982-03-30,0.0578,0.0578
1982-03-31,0.0578,0.0578
1982-04-01,0.0608,0.0608
1982-04-02,0.0608,0.0608
1982-04-05,0.0608,0.0608
1982-04-06,0.0608,0.0604
1982-04-07,0.0599,0.0595
1982-04-08,0.0599,0.0599
1982-04-12,0.0599,0.0595
1982-04-13,0.0552,0.0548
1982-04-14,0.0552,0.0552
1982-04-15,0.0561,0.0561
1982-04-16,0.0578,0.0578
1982-04-19,0.0574,0.0565
1982-04-20,0.0544,0.054
1982-04-21,0.054,0.0535
1982-04-22,0.0531,0.0527
1982-04-23,0.0527,0.0527
1982-04-26,0.054,0.054
1982-04-27,0.0527,0.0522
1982-04-28,0.0505,0.0501
1982-04-29,0.0501,0.0501
1982-04-30,0.0505,0.0505
1982-05-03,0.0522,0.0522
1982-05-04,0.054,0.054
1982-05-05,0.054,0.0531
1982-05-06,0.0548,0.0548
1982-05-07,0.0557,0.0557
1982-05-10,0.0552,0.0548
1982-05-11,0.0535,0.0531
1982-05-12,0.0522,0.0518
1982-05-13,0.0522,0.0522
1982-05-14,0.051,0.0501
1982-05-17,0.0497,0.0492
1982-05-18,0.0488,0.0484
1982-05-19,0.0484,0.048
1982-05-20,0.0484,0.0484
1982-05-21,0.0488,0.0488
1982-05-24,0.0492,0.0492
1982-05-25,0.0492,0.0492
1982-05-26,0.0492,0.0488
1982-05-27,0.0484,0.048
1982-05-28,0.048,0.048
1982-06-01,0.0475,0.0471
1982-06-02,0.048,0.048
1982-06-03,0.0471,0.0462
1982-06-04,0.0454,0.045
1982-06-07,0.045,0.045
1982-06-08,0.045,0.0445
1982-06-09,0.0441,0.0437
1982-06-10,0.0441,0.0441
1982-06-11,0.0458,0.0458
1982-06-14,0.0458,0.0458
1982-06-15,0.0458,0.0458
1982-06-16,0.0458,0.0458
1982-06-17,0.0454,0.045
1982-06-18,0.045,0.0441
1982-06-21,0.0441,0.0441
1982-06-22,0.0458,0.0458
1982-06-23,0.0471,0.0471
1982-06-24,0.0471,0.0471
1982-06-25,0.0458,0.0454
1982-06-28,0.0454,0.045
1982-06-29,0.0441,0.0437
1982-06-30,0.0437,0.0437
1982-07-01,0.0437,0.0432
1982-07-02,0.0415,0.0411
1982-07-06,0.0398,0.0394
1982-07-07,0.0394,0.0394
1982-07-08,0.0381,0.0377
1982-07-09,0.039,0.039
1982-07-12,0.0398,0.0398
1982-07-13,0.0424,0.0424
1982-07-14,0.0428,0.0428
1982-07-15,0.0437,0.0437
1982-07-16,0.0454,0.0454
1982-07-19,0.0458,0.0458
1982-07-20,0.0488,0.0488
1982-07-21,0.0488,0.0488
1982-07-22,0.0492,0.0492
1982-07-23,0.0488,0.0484
1982-07-26,0.0467,0.0462
1982-07-27,0.0462,0.0462
1982-07-28,0.0445,0.0441
1982-07-29,0.0458,0.0458
1982-07-30,0.0462,0.0462
1982-08-02,0.0475,0.0475
1982-08-03,0.045,0.0445
1982-08-04,0.0445,0.0441
1982-08-05,0.0428,0.0424
1982-08-06,0.0424,0.042
1982-08-09,0.0424,0.0424
1982-08-10,0.045,0.045
1982-08-11,0.0454,0.0454
1982-08-12,0.0454,0.045
1982-08-13,0.045,0.045
1982-08-16,0.0458,0.0458
1982-08-17,0.0488,0.0488
1982-08-18,0.0488,0.0488
1982-08-19,0.0492,0.0492
1982-08-20,0.0505,0.0505
1982-08-23,0.0527,0.0527
1982-08-24,0.0552,0.0552
1982-08-25,0.0591,0.0591
1982-08-26,0.0608,0.0608
1982-08-27,0.0582,0.0578
1982-08-30,0.0587,0.0587
1982-08-31,0.0617,0.0617
1982-09-01,0.0604,0.0599
1982-09-02,0.0625,0.0625
1982-09-03,0.0629,0.0629
1982-09-07,0.0599,0.0595
1982-09-08,0.0617,0.0617
1982-09-09,0.0608,0.0604
1982-09-10,0.0621,0.0621
1982-09-13,0.0625,0.0625
1982-09-14,0.0647,0.0647
1982-09-15,0.0647,0.0642
1982-09-16,0.0629,0.0621
1982-09-17,0.0612,0.0608
1982-09-20,0.0612,0.0612
1982-09-21,0.0625,0.0625
1982-09-22,0.0642,0.0642
1982-09-23,0.0642,0.0642
1982-09-24,0.0625,0.0621
1982-09-27,0.0621,0.0621
1982-09-28,0.0629,0.0629
1982-09-29,0.0629,0.0629
1982-09-30,0.0629,0.0625
1982-10-01,0.0634,0.0634
1982-10-04,0.0634,0.0642
1982-10-05,0.0642,0.0647
1982-10-06,0.0647,0.0694
1982-10-07,0.0698,0.0749
1982-10-08,0.0749,0.0805
1982-10-11,0.0805,0.0822
1982-10-12,0.0822,0.0796
1982-10-13,0.0796,0.0805
1982-10-14,0.0805,0.0809
1982-10-15,0.0805,0.0788
1982-10-18,0.0788,0.0805
1982-10-19,0.0805,0.0822
1982-10-20,0.0822,0.0869
1982-10-21,0.0869,0.0891
1982-10-22,0.0891,0.0886
1982-10-25,0.0886,0.0835
1982-10-26,0.0835,0.0839
1982-10-27,0.0839,0.0861
1982-10-28,0.0861,0.0861
1982-10-29,0.0861,0.0869
1982-11-01,0.0869,0.0916
1982-11-02,0.0925,0.0981
1982-11-03,0.0981,0.1053
1982-11-04,0.1053,0.1062
1982-11-05,0.1053,0.1032
1982-11-08,0.1032,0.0989
1982-11-09,0.0989,0.1023
1982-11-10,0.1028,0.1062
1982-11-11,0.1062,0.113
1982-11-12,0.113,0.1109
1982-11-15,0.1109,0.1083
1982-11-16,0.1083,0.1028
1982-11-17,0.1028,0.1075
1982-11-18,0.1075,0.1075
1982-11-19,0.1075,0.1058
1982-11-22,0.1058,0.0963
1982-11-23,0.0976,0.0989
1982-11-24,0.0989,0.1011
1982-11-26,0.1011,0.0993
1982-11-29,0.0993,0.0989
1982-11-30,0.0989,0.1092
1982-12-01,0.1092,0.1113
1982-12-02,0.1113,0.1113
1982-12-03,0.11,0.1088
1982-12-06,0.1088,0.1148
1982-12-07,0.1148,0.116
1982-12-08,0.116,0.1135
1982-12-09,0.1118,0.1079
1982-12-10,0.1062,0.1002
1982-12-13,0.0993,0.0981
1982-12-14,0.0981,0.0972
1982-12-15,0.0972,0.0968
1982-12-16,0.0968,0.0985
1982-12-17,0.0985,0.1032
1982-12-20,0.1032,0.1028
1982-12-21,0.1028,0.1036
1982-12-22,0.1041,0.1066
1982-12-23,0.1066,0.1096
1982-12-27,0.1096,0.1122
1982-12-28,0.1122,0.1113
1982-12-29,0.1113,0.1075
1982-12-30,0.1075,0.1028
1982-12-31,0.1028,0.1023
1983-01-03,0.1023,0.0976
1983-01-04,0.0976,0.1032
1983-01-05,0.1032,0.1036
1983-01-06,0.1036,0.0998
1983-01-07,0.0998,0.0942
1983-01-10,0.0942,0.0985
1983-01-11,0.0985,0.0998
1983-01-12,0.1011,0.1053
1983-01-13,0.1053,0.1053
1983-01-14,0.1058,0.113
1983-01-17,0.113,0.1169
1983-01-18,0.1169,0.1143
1983-01-19,0.1143,0.1152
1983-01-20,0.1152,0.128
1983-01-21,0.128,0.128
1983-01-24,0.128,0.1208
1983-01-25,0.1208,0.1255
1983-01-26,0.1267,0.1306
1983-01-27,0.1306,0.1396
1983-01-28,0.1396,0.1404
1983-01-31,0.1404,0.14
1983-02-01,0.14,0.143
1983-02-02,0.143,0.1469
1983-02-03,0.1469,0.1529
1983-02-04,0.1529,0.1507
1983-02-07,0.1507,0.1447
1983-02-08,0.1447,0.1434
1983-02-09,0.1434,0.1447
1983-02-10,0.1447,0.1542
1983-02-11,0.1554,0.1593
1983-02-14,0.1593,0.1584
1983-02-15,0.1584,0.1554
1983-02-16,0.1554,0.1524
1983-02-17,0.1524,0.1507
1983-02-18,0.1507,0.1554
1983-02-22,0.1563,0.1593
1983-02-23,0.1593,0.1606
1983-02-24,0.1619,0.1649
1983-02-25,0.1649,0.1601
1983-02-28,0.1601,0.1563
1983-03-01,0.1563,0.1589
1983-03-02,0.1589,0.1601
1983-03-03,0.1601,0.155
1983-03-04,0.155,0.1529
1983-03-07,0.1529,0.1499
1983-03-08,0.149,0.1452
1983-03-09,0.1452,0.1494
1983-03-10,0.1494,0.1473
1983-03-11,0.1473,0.1452
1983-03-14,0.1447,0.1417
1983-03-15,0.1417,0.1439
1983-03-16,0.1439,0.1439
1983-03-17,0.1439,0.1452
1983-03-18,0.1452,0.1473
1983-03-21,0.1473,0.1507
1983-03-22,0.1507,0.1524
1983-03-23,0.1524,0.1452
1983-03-24,0.1452,0.1477
1983-03-25,0.1477,0.1477
1983-03-28,0.1473,0.1456
1983-03-29,0.146,0.1499
1983-03-30,0.1499,0.1516
1983-03-31,0.1516,0.1447
1983-04-04,0.1447,0.1409
1983-04-05,0.1409,0.1383
1983-04-06,0.1383,0.137
1983-04-07,0.137,0.1357
1983-04-08,0.1357,0.1349
1983-04-11,0.1349,0.1426
1983-04-12,0.1426,0.1456
1983-04-13,0.1456,0.1507
1983-04-14,0.1507,0.1542
1983-04-15,0.1542,0.1567
1983-04-18,0.1576,0.161
1983-04-19,0.161,0.1593
1983-04-20,0.1593,0.1734
1983-04-21,0.1756,0.1781
1983-04-22,0.1781,0.1747
1983-04-25,0.1747,0.1666
1983-04-26,0.1666,0.1713
1983-04-27,0.1713,0.1696
1983-04-28,0.1696,0.1713
1983-04-29,0.1713,0.173
1983-05-02,0.173,0.1679
1983-05-03,0.1679,0.1661
1983-05-04,0.1661,0.1764
1983-05-05,0.1764,0.188
1983-05-06,0.188,0.1888
1983-05-09,0.1888,0.1863
1983-05-10,0.1863,0.1876
1983-05-11,0.1876,0.1828
1983-05-12,0.1828,0.1811
1983-05-13,0.1811,0.182
1983-05-16,0.182,0.1773
1983-05-17,0.1773,0.1777
1983-05-18,0.1777,0.1798
1983-05-19,0.1798,0.1854
1983-05-20,0.1854,0.1948
1983-05-23,0.1948,0.197
1983-05-24,0.197,0.2072
1983-05-25,0.2072,0.2055
1983-05-26,0.2055,0.2034
1983-05-27,0.2034,0.2034
1983-05-31,0.203,0.1978
1983-06-01,0.1978,0.1991
1983-06-02,0.1991,0.2004
1983-06-03,0.2004,0.2102
1983-06-06,0.2102,0.215
1983-06-07,0.215,0.2077
1983-06-08,0.2077,0.2051
1983-06-09,0.2051,0.2038
1983-06-10,0.2038,0.203
1983-06-13,0.203,0.1961
1983-06-14,0.1961,0.1918
1983-06-15,0.1914,0.1863
1983-06-16,0.1871,0.1961
1983-06-17,0.1961,0.1923
1983-06-20,0.1923,0.1828
1983-06-21,0.1828,0.1841
1983-06-22,0.1846,0.1897
1983-06-23,0.1888,0.1837
1983-06-24,0.1837,0.1824
1983-06-27,0.1824,0.1726
1983-06-28,0.1726,0.1606
1983-06-29,0.1606,0.1683
1983-06-30,0.1683,0.1674
1983-07-01,0.1674,0.1687
1983-07-05,0.1687,0.1619
1983-07-06,0.1619,0.1623
1983-07-07,0.1623,0.1601
1983-07-08,0.1601,0.1584
1983-07-11,0.1584,0.1627
1983-07-12,0.1627,0.1589
1983-07-13,0.1589,0.158
1983-07-14,0.158,0.1576
1983-07-15,0.1576,0.152
1983-07-18,0.152,0.1516
1983-07-19,0.1516,0.1499
1983-07-20,0.1499,0.1413
1983-07-21,0.1413,0.1486
1983-07-22,0.1486,0.1499
1983-07-25,0.1499,0.1477
1983-07-26,0.1477,0.134
1983-07-27,0.134,0.1242
1983-07-28,0.1242,0.1165
1983-07-29,0.1165,0.1195
1983-08-01,0.1195,0.1182
1983-08-02,0.1182,0.1178
1983-08-03,0.1178,0.1195
1983-08-04,0.1195,0.1139
1983-08-05,0.1139,0.116
1983-08-08,0.116,0.1165
1983-08-09,0.1165,0.1178
1983-08-10,0.1178,0.1173
1983-08-11,0.1173,0.1156
1983-08-12,0.1156,0.1148
1983-08-15,0.1148,0.1178
1983-08-16,0.1178,0.116
1983-08-17,0.116,0.1135
1983-08-18,0.1135,0.1148
1983-08-19,0.1148,0.1156
1983-08-22,0.1156,0.1152
1983-08-23,0.1152,0.1092
1983-08-24,0.1088,0.1036
1983-08-25,0.1036,0.1045
1983-08-26,0.1045,0.1058
1983-08-29,0.1058,0.107
1983-08-30,0.107,0.1126
1983-08-31,0.1135,0.1276
1983-09-01,0.1276,0.1246
1983-09-02,0.1246,0.1302
1983-09-06,0.1327,0.1349
1983-09-07,0.1345,0.1186
1983-09-08,0.1186,0.1088
1983-09-09,0.1088,0.1049
1983-09-12,0.1049,0.1049
1983-09-13,0.1049,0.1096
1983-09-14,0.1096,0.1083
1983-09-15,0.1083,0.1032
1983-09-16,0.1032,0.1006
1983-09-19,0.1006,0.1096
1983-09-20,0.1096,0.11
1983-09-21,0.11,0.1079
1983-09-22,0.1079,0.1113
1983-09-23,0.0856,0.0831
1983-09-26,0.0835,0.0852
1983-09-27,0.0852,0.0805
1983-09-28,0.0805,0.0784
1983-09-29,0.0784,0.0779
1983-09-30,0.0779,0.0792
1983-10-03,0.0792,0.0792
1983-10-04,0.0792,0.0784
1983-10-05,0.0784,0.0771
1983-10-06,0.0771,0.0762
1983-10-07,0.0762,0.0698
1983-10-10,0.0689,0.0677
1983-10-11,0.0677,0.0664
1983-10-12,0.0664,0.0724
1983-10-13,0.0745,0.0788
1983-10-14,0.0788,0.0779
1983-10-17,0.0779,0.0719
1983-10-18,0.0711,0.0664
1983-10-19,0.0664,0.0736
1983-10-20,0.0736,0.0698
1983-10-21,0.0698,0.0681
1983-10-24,0.0681,0.0724
1983-10-25,0.0724,0.0728
1983-10-26,0.0728,0.0689
1983-10-27,0.0689,0.0724
1983-10-28,0.0724,0.0715
1983-10-31,0.0724,0.0775
1983-11-01,0.0775,0.0788
1983-11-02,0.0788,0.0805
1983-11-03,0.0805,0.0749
1983-11-04,0.0749,0.0724
1983-11-07,0.0724,0.0719
1983-11-08,0.0668,0.0612
1983-11-09,0.0612,0.0659
1983-11-10,0.0659,0.0672
1983-11-11,0.0672,0.0685
1983-11-14,0.0685,0.0677
1983-11-15,0.0677,0.0677
1983-11-16,0.0677,0.0685
1983-11-17,0.0685,0.0702
1983-11-18,0.0702,0.0707
1983-11-21,0.0707,0.0736
1983-11-22,0.0736,0.0736
1983-11-23,0.0736,0.0698
1983-11-25,0.0698,0.0702
1983-11-28,0.0702,0.0719
1983-11-29,0.0719,0.0711
1983-11-30,0.0711,0.0698
1983-12-01,0.0698,0.0694
1983-12-02,0.0694,0.0681
1983-12-05,0.0681,0.0698
1983-12-06,0.0698,0.0702
1983-12-07,0.0702,0.0719
1983-12-08,0.0719,0.0736
1983-12-09,0.0736,0.0741
1983-12-12,0.0741,0.0736
1983-12-13,0.0736,0.0771
1983-12-14,0.0771,0.0801
1983-12-15,0.0801,0.0835
1983-12-16,0.0835,0.0848
1983-12-19,0.0848,0.0822
1983-12-20,0.0822,0.0801
1983-12-21,0.0801,0.0831
1983-12-22,0.0831,0.0848
1983-12-23,0.0848,0.0844
1983-12-27,0.0844,0.0848
1983-12-28,0.0848,0.0856
1983-12-29,0.0856,0.0835
1983-12-30,0.0835,0.0835
1984-01-03,0.0835,0.0878
1984-01-04,0.0882,0.0955
1984-01-05,0.0955,0.0968
1984-01-06,0.0968,0.0951
1984-01-09,0.0951,0.0899
1984-01-10,0.0899,0.0946
1984-01-11,0.0946,0.0959
1984-01-12,0.0959,0.0955
1984-01-13,0.0955,0.0933
1984-01-16,0.0933,0.0955
1984-01-17,0.0955,0.0981
1984-01-18,0.0981,0.0985
1984-01-19,0.0985,0.0993
1984-01-20,0.0993,0.0981
1984-01-23,0.0981,0.0989
1984-01-24,0.0989,0.0933
1984-01-25,0.0933,0.0925
1984-01-26,0.0925,0.0946
1984-01-27,0.0946,0.0895
1984-01-30,0.0895,0.0848
1984-01-31,0.0848,0.0848
1984-02-01,0.0848,0.0844
1984-02-02,0.0844,0.0852
1984-02-03,0.0852,0.0839
1984-02-06,0.0839,0.0796
1984-02-07,0.0796,0.0826
1984-02-08,0.0826,0.0796
1984-02-09,0.0796,0.0809
1984-02-10,0.0809,0.0835
1984-02-13,0.0835,0.0831
1984-02-14,0.0831,0.0878
1984-02-15,0.0878,0.0861
1984-02-16,0.0861,0.0869
1984-02-17,0.0869,0.0856
1984-02-21,0.0856,0.0895
1984-02-22,0.0899,0.0938
1984-02-23,0.0938,0.0921
1984-02-24,0.0921,0.0929
1984-02-27,0.0929,0.0925
1984-02-28,0.0925,0.0874
1984-02-29,0.0874,0.0899
1984-03-01,0.0899,0.0925
1984-03-02,0.0925,0.0933
1984-03-05,0.0933,0.0916
1984-03-06,0.0916,0.0882
1984-03-07,0.0882,0.0908
1984-03-08,0.0908,0.0921
1984-03-09,0.0921,0.0903
1984-03-12,0.0908,0.0938
1984-03-13,0.0938,0.0925
1984-03-14,0.0925,0.0912
1984-03-15,0.0912,0.0916
1984-03-16,0.0916,0.0912
1984-03-19,0.0908,0.0899
1984-03-20,0.0899,0.0891
1984-03-21,0.0891,0.0891
